rules,support,confidence,lift
{tropical fruitpip fruitherbs} => {root vegetables},0.000813421,0.888888889,8.155058043
{pip fruitherbsyogurt} => {root vegetables},0.000813421,0.888888889,8.155058043
{pip fruitherbsrolls/buns} => {other vegetables},0.000508388,1,5.168155544
{sausagecitrus fruitherbs} => {root vegetables},0.000508388,0.833333333,7.645366915
{citrus fruittropical fruitherbs} => {other vegetables},0.001016777,0.833333333,4.306796287
{citrus fruittropical fruitherbs} => {whole milk},0.001118454,0.916666667,3.587511606
{citrus fruitroot vegetablesherbs} => {other vegetables},0.00132181,0.8125,4.199126379
{citrus fruitroot vegetablesherbs} => {whole milk},0.00132181,0.8125,3.179839833
{citrus fruitherbsyogurt} => {other vegetables},0.000813421,1,5.168155544
{citrus fruitherbsyogurt} => {whole milk},0.000711744,0.875,3.424442897
{herbsyogurtshopping bags} => {root vegetables},0.000610066,1,9.174440299
{root vegetablesherbsshopping bags} => {other vegetables},0.001118454,0.846153846,4.373054691
{herbsyogurtshopping bags} => {other vegetables},0.000508388,0.833333333,4.306796287
{herbswhole milkshopping bags} => {other vegetables},0.000915099,1,5.168155544
{sausageherbsyogurt} => {root vegetables},0.000508388,1,9.174440299
{tropical fruitherbsbottled water} => {whole milk},0.000915099,1,3.913649025
{herbsrolls/bunsbottled water} => {whole milk},0.000711744,0.875,3.424442897
{tropical fruitroot vegetablesherbs} => {whole milk},0.001525165,0.882352941,3.453219728
{tropical fruitherbsyogurt} => {whole milk},0.001016777,0.833333333,3.261374188
{tropical fruitherbsrolls/buns} => {whole milk},0.000508388,1,3.913649025
{tropical fruitherbsother vegetables} => {whole milk},0.00132181,0.8125,3.179839833
{root vegetablesherbsrolls/buns} => {whole milk},0.001525165,0.833333333,3.261374188
{herbsyogurtrolls/buns} => {whole milk},0.000711744,0.875,3.424442897
{butterprocessed cheesecandy} => {other vegetables},0.000508388,1,5.168155544
{frankfurterhamprocessed cheese} => {white bread},0.000610066,0.857142857,20.36231884
{hamyogurtprocessed cheese} => {white bread},0.000610066,0.857142857,20.36231884
{hamprocessed cheesechocolate} => {fruit/vegetable juice},0.000508388,1,13.8326301
{processed cheesefruit/vegetable juicechocolate} => {ham},0.000508388,0.833333333,32.01497396
{hamprocessed cheesefruit/vegetable juice} => {whole milk},0.000915099,0.818181818,3.202076475
{processed cheesewhite breadwaffles} => {whole milk},0.000610066,0.857142857,3.354556307
{processed cheesepastrywaffles} => {whole milk},0.000508388,0.833333333,3.261374188
{processed cheesesodawaffles} => {whole milk},0.000508388,0.833333333,3.261374188
{processed cheeselong life bakery productnapkins} => {whole milk},0.000508388,1,3.913649025
{butterprocessed cheeselong life bakery product} => {other vegetables},0.000610066,0.857142857,4.429847609
{sausageprocessed cheeselong life bakery product} => {whole milk},0.000508388,1,3.913649025
{processed cheesesodalong life bakery product} => {whole milk},0.000610066,0.857142857,3.354556307
{chickenprocessed cheesesoda} => {whole milk},0.000610066,0.857142857,3.354556307
{processed cheesewhite breadnapkins} => {whole milk},0.000610066,0.857142857,3.354556307
{processed cheesewhite breadpastry} => {soda},0.000610066,0.857142857,4.915451895
{citrus fruitprocessed cheesechocolate} => {whole milk},0.000508388,0.833333333,3.261374188
{sausageprocessed cheesechocolate} => {whole milk},0.000508388,0.833333333,3.261374188
{processed cheesesodachocolate} => {whole milk},0.000610066,1,3.913649025
{processed cheesefrozen vegetablesmargarine} => {whole milk},0.000508388,1,3.913649025
{processed cheesefrozen vegetablesfruit/vegetable juice} => {whole milk},0.000508388,0.833333333,3.261374188
{root vegetablesprocessed cheesefrozen vegetables} => {citrus fruit},0.000508388,0.833333333,10.06859132
{citrus fruitprocessed cheesefrozen vegetables} => {whole milk},0.000610066,0.857142857,3.354556307
{sausageprocessed cheesefrozen vegetables} => {rolls/buns},0.000508388,0.833333333,4.530587802
{sausageprocessed cheesefrozen vegetables} => {whole milk},0.000508388,0.833333333,3.261374188
{root vegetablesprocessed cheesefrozen vegetables} => {other vegetables},0.000508388,0.833333333,4.306796287
{root vegetablesprocessed cheesefrozen vegetables} => {whole milk},0.000508388,0.833333333,3.261374188
{processed cheesefrozen vegetablessoda} => {whole milk},0.000508388,0.833333333,3.261374188
{butterprocessed cheesenapkins} => {whole milk},0.000508388,1,3.913649025
{processed cheesefruit/vegetable juicenapkins} => {whole milk},0.000610066,1,3.913649025
{processed cheesepastrynapkins} => {whole milk},0.000508388,1,3.913649025
{sausageprocessed cheesenapkins} => {tropical fruit},0.000508388,0.833333333,7.941698966
{sausageprocessed cheesenapkins} => {whole milk},0.000508388,0.833333333,3.261374188
{root vegetablesprocessed cheesenapkins} => {whole milk},0.000610066,1,3.913649025
{root vegetablesprocessed cheesebottled beer} => {other vegetables},0.000610066,1,5.168155544
{other vegetablesprocessed cheesebottled beer} => {root vegetables},0.000610066,0.857142857,7.86380597
{root vegetablesprocessed cheesebottled beer} => {whole milk},0.000610066,1,3.913649025
{other vegetablesprocessed cheesebottled beer} => {whole milk},0.000610066,0.857142857,3.354556307
{processed cheesebrown breadsoda} => {whole milk},0.000508388,0.833333333,3.261374188
{root vegetablesprocessed cheesedomestic eggs} => {whole milk},0.000711744,0.875,3.424442897
{sausageprocessed cheesefruit/vegetable juice} => {whole milk},0.000508388,0.833333333,3.261374188
{root vegetablesprocessed cheesefruit/vegetable juice} => {whole milk},0.000711744,0.875,3.424442897
{tropical fruitwhipped/sour creamprocessed cheese} => {other vegetables},0.000508388,1,5.168155544
{citrus fruitpip fruitprocessed cheese} => {other vegetables},0.000508388,0.833333333,4.306796287
{citrus fruitprocessed cheesebottled water} => {other vegetables},0.000508388,1,5.168155544
{citrus fruitroot vegetablesprocessed cheese} => {other vegetables},0.000813421,0.888888889,4.593916039
{tropical fruitprocessed cheeseshopping bags} => {whole milk},0.000508388,0.833333333,3.261374188
{processed cheesesodashopping bags} => {whole milk},0.000813421,0.8,3.13091922
{sausageroot vegetablesprocessed cheese} => {soda},0.000508388,0.833333333,4.778911565
{root vegetablesprocessed cheesebottled water} => {whole milk},0.000610066,0.857142857,3.354556307
{root vegetablesprocessed cheeserolls/buns} => {other vegetables},0.000508388,0.833333333,4.306796287
{whipped/sour creamsoft cheesesemi-finished bread} => {tropical fruit},0.000508388,1,9.53003876
{whipped/sour creamsoft cheesesemi-finished bread} => {other vegetables},0.000508388,1,5.168155544
{other vegetablessoft cheesesemi-finished bread} => {whipped/sour cream},0.000508388,1,13.95035461
{soft cheesepastrysemi-finished bread} => {tropical fruit},0.000508388,1,9.53003876
{other vegetablessoft cheesesemi-finished bread} => {tropical fruit},0.000508388,1,9.53003876
{whole milksoft cheesesemi-finished bread} => {tropical fruit},0.000508388,1,9.53003876
{pastrysemi-finished breadspecialty chocolate} => {whole milk},0.000610066,0.857142857,3.354556307
{whole milksemi-finished breadspecialty chocolate} => {pastry},0.000610066,1,11.24
{hamother vegetablessemi-finished bread} => {yogurt},0.000610066,0.857142857,6.144314869
{tropical fruitsliced cheesesemi-finished bread} => {other vegetables},0.000610066,1,5.168155544
{yogurtsliced cheesesemi-finished bread} => {other vegetables},0.000508388,0.833333333,4.306796287
{whole milksliced cheesesemi-finished bread} => {other vegetables},0.000508388,1,5.168155544
{yogurtsemi-finished breadoil} => {tropical fruit},0.000508388,1,9.53003876
{tropical fruitsemi-finished breadoil} => {other vegetables},0.000610066,0.857142857,4.429847609
{other vegetablessemi-finished breadoil} => {tropical fruit},0.000610066,0.857142857,8.168604651
{yogurtsemi-finished breadoil} => {other vegetables},0.000508388,1,5.168155544
{onionswhipped/sour creamsemi-finished bread} => {tropical fruit},0.000508388,0.833333333,7.941698966
{tropical fruitonionssemi-finished bread} => {whipped/sour cream},0.000508388,0.833333333,11.62529551
{semi-finished breadsodawaffles} => {tropical fruit},0.000508388,1,9.53003876
{dessertyogurtsemi-finished bread} => {other vegetables},0.000508388,0.833333333,4.306796287
{sausagesemi-finished breadchocolate} => {tropical fruit},0.000508388,0.833333333,7.941698966
{semi-finished breadsodachocolate} => {whole milk},0.000508388,0.833333333,3.261374188
{frozen vegetablesdomestic eggssemi-finished bread} => {tropical fruit},0.000508388,1,9.53003876
{whipped/sour creamfrozen vegetablessemi-finished bread} => {tropical fruit},0.000508388,0.833333333,7.941698966
{whipped/sour creamfrozen vegetablessemi-finished bread} => {other vegetables},0.000508388,0.833333333,4.306796287
{whole milkfrozen vegetablessemi-finished bread} => {other vegetables},0.000813421,0.8,4.134524435
{curdsemi-finished breadfruit/vegetable juice} => {other vegetables},0.000508388,0.833333333,4.306796287
{curdyogurtsemi-finished bread} => {tropical fruit},0.000508388,0.833333333,7.941698966
{tropical fruitcurdsemi-finished bread} => {other vegetables},0.000813421,1,5.168155544
{curdyogurtsemi-finished bread} => {other vegetables},0.000610066,1,5.168155544
{curdyogurtsemi-finished bread} => {whole milk},0.000508388,0.833333333,3.261374188
{tropical fruitsemi-finished breadnapkins} => {soda},0.000508388,0.833333333,4.778911565
{frankfurterporksemi-finished bread} => {other vegetables},0.000508388,0.833333333,4.306796287
{porksemi-finished breadnewspapers} => {other vegetables},0.000508388,0.833333333,4.306796287
{porkyogurtsemi-finished bread} => {tropical fruit},0.000610066,1,9.53003876
{porkyogurtsemi-finished bread} => {other vegetables},0.000508388,0.833333333,4.306796287
{porkrolls/bunssemi-finished bread} => {other vegetables},0.000508388,0.833333333,4.306796287
{porkwhole milksemi-finished bread} => {other vegetables},0.000915099,0.9,4.651339989
{brown breadsemi-finished breadnewspapers} => {whole milk},0.000508388,1,3.913649025
{rolls/bunssemi-finished breadmargarine} => {whole milk},0.000711744,0.875,3.424442897
{other vegetablesbuttersemi-finished bread} => {whole milk},0.000508388,0.833333333,3.261374188
{sausagesemi-finished breadnewspapers} => {other vegetables},0.000508388,1,5.168155544
{tropical fruitsemi-finished breadnewspapers} => {whole milk},0.000508388,0.833333333,3.261374188
{semi-finished breadsodanewspapers} => {other vegetables},0.000508388,0.833333333,4.306796287
{yogurtdomestic eggssemi-finished bread} => {other vegetables},0.000508388,1,5.168155544
{whipped/sour creamsemi-finished breadfruit/vegetable juice} => {other vegetables},0.000508388,0.833333333,4.306796287
{root vegetablessemi-finished breadfruit/vegetable juice} => {whole milk},0.000711744,0.875,3.424442897
{semi-finished breadsodafruit/vegetable juice} => {whole milk},0.000610066,0.857142857,3.354556307
{rolls/bunssemi-finished breadfruit/vegetable juice} => {whole milk},0.000610066,1,3.913649025
{whipped/sour creampastrysemi-finished bread} => {yogurt},0.000508388,0.833333333,5.973639456
{citrus fruitwhipped/sour creamsemi-finished bread} => {other vegetables},0.000508388,1,5.168155544
{sausagewhipped/sour creamsemi-finished bread} => {other vegetables},0.000508388,1,5.168155544
{whipped/sour creamsemi-finished breadbottled water} => {yogurt},0.000508388,0.833333333,5.973639456
{tropical fruitwhipped/sour creamsemi-finished bread} => {other vegetables},0.000915099,0.818181818,4.2284909
{root vegetableswhipped/sour creamsemi-finished bread} => {other vegetables},0.000711744,0.875,4.522136101
{citrus fruitpastrysemi-finished bread} => {whole milk},0.000610066,1,3.913649025
{root vegetablespastrysemi-finished bread} => {other vegetables},0.000508388,1,5.168155544
{root vegetablespastrysemi-finished bread} => {whole milk},0.000508388,1,3.913649025
{citrus fruitroot vegetablessemi-finished bread} => {other vegetables},0.000610066,0.857142857,4.429847609
{citrus fruityogurtsemi-finished bread} => {other vegetables},0.000610066,0.857142857,4.429847609
{citrus fruityogurtsemi-finished bread} => {whole milk},0.000610066,0.857142857,3.354556307
{citrus fruitrolls/bunssemi-finished bread} => {whole milk},0.000610066,1,3.913649025
{sausagesemi-finished breadbottled water} => {other vegetables},0.000508388,1,5.168155544
{sausageyogurtsemi-finished bread} => {other vegetables},0.000711744,1,5.168155544
{tropical fruitsemi-finished breadbottled water} => {yogurt},0.000711744,0.875,6.272321429
{other vegetablessemi-finished breadbottled water} => {yogurt},0.000813421,0.8,5.734693878
{tropical fruitroot vegetablessemi-finished bread} => {whole milk},0.000711744,0.875,3.424442897
{tropical fruityogurtsemi-finished bread} => {other vegetables},0.00132181,0.8125,4.199126379
{root vegetablesyogurtsemi-finished bread} => {whole milk},0.000711744,0.875,3.424442897
{yogurtrolls/bunssemi-finished bread} => {whole milk},0.000813421,0.8,3.13091922
{other vegetablesbeveragessoft cheese} => {whole milk},0.000508388,1,3.913649025
{whole milkbeveragessoft cheese} => {other vegetables},0.000508388,1,5.168155544
{whole milkbeveragescream cheese } => {yogurt},0.000508388,1,7.168367347
{chickencitrus fruitbeverages} => {root vegetables},0.000508388,1,9.174440299
{chickentropical fruitbeverages} => {other vegetables},0.000610066,0.857142857,4.429847609
{chickenroot vegetablesbeverages} => {other vegetables},0.000711744,0.875,4.522136101
{chickenyogurtbeverages} => {other vegetables},0.000610066,1,5.168155544
{pip fruitbeverageswhite bread} => {tropical fruit},0.000508388,0.833333333,7.941698966
{porkpip fruitbeverages} => {other vegetables},0.000508388,1,5.168155544
{beveragesrolls/bunsfruit/vegetable juice} => {yogurt},0.000508388,0.833333333,5.973639456
{other vegetablesbeveragesfruit/vegetable juice} => {yogurt},0.000711744,0.875,6.272321429
{tropical fruitwhipped/sour creambeverages} => {other vegetables},0.000915099,0.9,4.651339989
{other vegetableswhipped/sour creambeverages} => {tropical fruit},0.000915099,0.818181818,7.79730444
{pip fruitroot vegetablesbeverages} => {other vegetables},0.000508388,0.833333333,4.306796287
{citrus fruittropical fruitbeverages} => {other vegetables},0.000711744,0.875,4.522136101
{citrus fruitroot vegetablesbeverages} => {other vegetables},0.000610066,0.857142857,4.429847609
{citrus fruitbeveragesrolls/buns} => {other vegetables},0.000508388,0.833333333,4.306796287
{tropical fruitroot vegetablesbeverages} => {other vegetables},0.000813421,0.8,4.134524435
{grapeswhipped/sour creamice cream} => {other vegetables},0.000508388,1,5.168155544
{grapesother vegetablesice cream} => {whipped/sour cream},0.000508388,0.833333333,11.62529551
{whipped/sour creamice creamspecialty chocolate} => {whole milk},0.000508388,1,3.913649025
{whole milkice creamspecialty chocolate} => {whipped/sour cream},0.000508388,1,13.95035461
{onionswhipped/sour creamice cream} => {other vegetables},0.000508388,1,5.168155544
{ice creampastrysalty snack} => {soda},0.000610066,0.857142857,4.915451895
{chickenroot vegetablesice cream} => {other vegetables},0.000508388,1,5.168155544
